name,base_name,Label Name,network,Full Component Name,hemisphere,component
17Networks_LH_SalVentAttnA_FrOper_7,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
17Networks_LH_SalVentAttnA_Ins_1,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_2,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_3,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_4,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_5,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_6,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_7,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_8,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_Ins_9,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
17Networks_LH_SalVentAttnA_ParMed_1,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_ParMed_2,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_ParMed_3,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_ParMed_4,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_ParMed_5,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_ParMed_6,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_ParMed_7,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
17Networks_LH_SalVentAttnA_FrMed_1,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnA_FrMed_2,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnA_FrMed_3,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnA_FrMed_4,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnA_FrMed_5,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnA_FrMed_6,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnA_FrMed_7,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
17Networks_LH_SalVentAttnB_IPL_1,17networks_lh_salventattnb_ipl,17networks_lh_salventattnb_ipl,salience / ventral attention B,inferior parietal lobule,L,
17Networks_LH_SalVentAttnB_IPL_2,17networks_lh_salventattnb_ipl,17networks_lh_salventattnb_ipl,salience / ventral attention B,inferior parietal lobule,L,
17Networks_LH_SalVentAttnB_PFCd_1,17networks_lh_salventattnb_pfcd,17networks_lh_salventattnb_pfcd,salience / ventral attention B,dorsal prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCl_1,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCl_2,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCl_3,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCl_4,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCl_5,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
17Networks_LH_SalVentAttnB_Ins_1,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_Ins_2,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_Ins_3,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_Ins_4,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_Ins_5,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_Ins_6,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_Ins_7,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
17Networks_LH_SalVentAttnB_OFC_1,17networks_lh_salventattnb_ofc,17networks_lh_salventattnb_ofc,salience / ventral attention B,orbital frontal cortex,L,
17Networks_LH_SalVentAttnB_PFCmp_1,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCmp_2,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCmp_3,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCmp_4,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
17Networks_LH_SalVentAttnB_PFCmp_5,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
17Networks_LH_LimbicB_OFC_1,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_2,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_3,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_4,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_5,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_6,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_7,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_8,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_9,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_10,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_11,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicB_OFC_12,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
17Networks_LH_LimbicA_TempPole_1,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_2,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_3,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_4,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_5,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_6,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_7,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_8,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_9,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_10,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_11,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_12,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_13,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_14,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_15,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_LimbicA_TempPole_16,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
17Networks_LH_ContA_Temp_1,17networks_lh_conta_temp,17networks_lh_conta_temp,control A,temporal,L,
17Networks_LH_ContA_Temp_2,17networks_lh_conta_temp,17networks_lh_conta_temp,control A,temporal,L,
17Networks_LH_ContA_IPS_1,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_2,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_3,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_4,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_5,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_6,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_7,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_8,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_9,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_10,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_IPS_11,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
17Networks_LH_ContA_PFCd_1,17networks_lh_conta_pfcd,17networks_lh_conta_pfcd,control A,dorsal prefrontal cortex,L,
17Networks_LH_ContA_PFCd_2,17networks_lh_conta_pfcd,17networks_lh_conta_pfcd,control A,dorsal prefrontal cortex,L,
17Networks_LH_ContA_PFCd_3,17networks_lh_conta_pfcd,17networks_lh_conta_pfcd,control A,dorsal prefrontal cortex,L,
17Networks_LH_ContA_PFCl_1,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_2,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_3,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_4,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_5,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_6,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_7,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_8,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_9,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFCl_10,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
17Networks_LH_ContA_PFClv_1,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
17Networks_LH_ContA_PFClv_2,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
17Networks_LH_ContA_PFClv_3,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
17Networks_LH_ContA_PFClv_4,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
17Networks_LH_ContA_Cingm_1,17networks_lh_conta_cingm,17networks_lh_conta_cingm,control A,mid-cingulate,L,
17Networks_LH_ContB_Temp_1,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
17Networks_LH_ContB_Temp_2,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
17Networks_LH_ContB_Temp_3,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
17Networks_LH_ContB_IPL_1,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
17Networks_LH_ContB_IPL_2,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
17Networks_LH_ContB_IPL_3,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
17Networks_LH_ContB_IPL_4,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
17Networks_LH_ContB_IPL_5,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
17Networks_LH_ContB_IPL_6,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
17Networks_LH_ContB_PFCd_1,17networks_lh_contb_pfcd,17networks_lh_contb_pfcd,control B ,dorsal prefrontal cortex,L,
17Networks_LH_ContB_PFCd_2,17networks_lh_contb_pfcd,17networks_lh_contb_pfcd,control B ,dorsal prefrontal cortex,L,
17Networks_LH_ContB_PFCl_1,17networks_lh_contb_pfcl,17networks_lh_contb_pfcl,control B,lateral prefrontal cortex,L,
17Networks_LH_ContB_PFCl_2,17networks_lh_contb_pfcl,17networks_lh_contb_pfcl,control B,lateral prefrontal cortex,L,
17Networks_LH_ContB_PFCl_3,17networks_lh_contb_pfcl,17networks_lh_contb_pfcl,control B,lateral prefrontal cortex,L,
17Networks_LH_ContB_PFClv_1,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
17Networks_LH_ContB_PFClv_2,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
17Networks_LH_ContB_PFClv_3,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
17Networks_LH_ContB_PFCmp_1,17networks_lh_contb_pfcmp,17networks_lh_contb_pfcmp,control B ,medial posterior prefrontal cortex,L,
17Networks_LH_ContC_pCun_1,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_2,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_3,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_4,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_5,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_6,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_7,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_8,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_9,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_10,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_11,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_pCun_12,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
17Networks_LH_ContC_Cingp_1,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
17Networks_LH_ContC_Cingp_2,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
17Networks_LH_ContC_Cingp_3,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
17Networks_LH_ContC_Cingp_4,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
17Networks_LH_ContC_Cingp_5,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
17Networks_LH_DefaultA_IPL_1,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_IPL_2,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_IPL_3,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_IPL_4,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_IPL_5,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_IPL_6,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_IPL_7,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
17Networks_LH_DefaultA_PFCd_1,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
17Networks_LH_DefaultA_PFCd_2,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
17Networks_LH_DefaultA_PFCd_3,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
17Networks_LH_DefaultA_PFCd_4,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
17Networks_LH_DefaultA_pCunPCC_1,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_2,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_3,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_4,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_5,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_6,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_7,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_8,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_9,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_10,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_11,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_12,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_13,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_14,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_15,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_16,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_17,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_pCunPCC_18,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
17Networks_LH_DefaultA_PFCm_1,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_2,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_3,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_4,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_5,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_6,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_7,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_8,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultA_PFCm_9,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
17Networks_LH_DefaultB_Temp_1,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_2,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_3,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_4,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_5,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_6,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_7,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_8,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_9,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_10,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_11,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_12,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_Temp_13,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
17Networks_LH_DefaultB_IPL_1,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_2,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_3,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_4,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_5,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_6,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_7,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_IPL_8,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
17Networks_LH_DefaultB_PFCd_1,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_2,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_3,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
17Networks_LH_DefaultB_PFCd_4,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
